,Sentence,Sentiment Score,Subjectivity
1926,“Anyhow—Daisy stepped on it.,0.0,0.0
1927,"I tried to make her stop, but she couldn’t, so I pulled on the emergency brake.",0.0,0.0
1928,Then she fell over into my lap and I drove on.,0.0,0.0
1929,"“She’ll be all right tomorrow,” he said presently.",0.14285714285714285,0.26785714285714285
1930,“I’m just going to wait here and see if he tries to bother her about that unpleasantness this afternoon.,-0.1,0.4
1931,"She’s locked herself into her room, and if he tries any brutality she’s going to turn the light out and on again.” “He won’t touch her,” I said.",0.15000000000000002,0.55
1932,"“He’s not thinking about her.” “I don’t trust him, old sport.” “How long are you going to wait?” “All night, if necessary.",0.016666666666666666,0.5333333333333333
1933,"Anyhow, till they all go to bed.” A new point of view occurred to me.",0.13636363636363635,0.45454545454545453
1934,Suppose Tom found out that Daisy had been driving.,0.0,0.0
1935,He might think he saw a connection in it—he might think anything.,0.0,0.0
1936,I looked at the house; there were two or three bright windows downstairs and the pink glow from Daisy’s room on the ground floor.,0.30000000000000004,0.5499999999999999
1937,"“You wait here,” I said.",0.0,0.0
1938,"“I’ll see if there’s any sign of a commotion.” I walked back along the border of the lawn, traversed the gravel softly, and tiptoed up the veranda steps.",0.05,0.175
1939,"The drawing-room curtains were open, and I saw that the room was empty.",-0.05,0.5
1940,"Crossing the porch where we had dined that June night three months before, I came to a small rectangle of light which I guessed was the pantry window.",0.07500000000000001,0.55
1941,"The blind was drawn, but I found a rift at the sill.",-0.5,0.6666666666666666
1942,"Daisy and Tom were sitting opposite each other at the kitchen table, with a plate of cold fried chicken between them, and two bottles of ale.",-0.33125,0.58125
1943,"He was talking intently across the table at her, and in his earnestness his hand had fallen upon and covered her own.",0.6,1.0
1944,Once in a while she looked up at him and nodded in agreement.,0.0,0.0
1945,"They weren’t happy, and neither of them had touched the chicken or the ale—and yet they weren’t unhappy either.",-0.1333333333333333,0.9500000000000001
1946,"There was an unmistakable air of natural intimacy about the picture, and anybody would have said that they were conspiring together.",0.1,0.4
1947,As I tiptoed from the porch I heard my taxi feeling its way along the dark road toward the house.,-0.15,0.4
1948,Gatsby was waiting where I had left him in the drive.,0.0,0.0
1949,“Is it all quiet up there?” he asked anxiously.,-0.125,0.6666666666666666
1950,"“Yes, it’s all quiet.” I hesitated.",0.0,0.3333333333333333
1951,“You’d better come home and get some sleep.” He shook his head.,0.5,0.5
1952,“I want to wait here till Daisy goes to bed.,0.0,0.0
1953,"Good night, old sport.” He put his hands in his coat pockets and turned back eagerly to his scrutiny of the house, as though my presence marred the sacredness of the vigil.",0.26666666666666666,0.26666666666666666
1954,So I walked away and left him standing there in the moonlight—watching over nothing.,0.0,0.0
1955,"I couldn’t sleep all night; a foghorn was groaning incessantly on the Sound, and I tossed half-sick between grotesque reality and savage, frightening dreams.",-0.21666666666666667,0.7999999999999999
1956,"Toward dawn I heard a taxi go up Gatsby’s drive, and immediately I jumped out of bed and began to dress—I felt that I had something to tell him, something to warn him about, and morning would be too late.",-0.3,0.6
1957,"Crossing his lawn, I saw that his front door was still open and he was leaning against a table in the hall, heavy with dejection or sleep.",-0.1,0.5
1958,"“Nothing happened,” he said wanly.",-0.2,0.2
1959,"“I waited, and about four o’clock she came to the window and stood there for a minute and then turned out the light.” His house had never seemed so enormous to me as it did that night when we hunted through the great rooms for cigarettes.",0.4000000000000001,0.7833333333333333
1960,"We pushed aside curtains that were like pavilions, and felt over innumerable feet of dark wall for electric light switches—once I tumbled with a sort of splash upon the keys of a ghostly piano.",0.125,0.55
1961,"There was an inexplicable amount of dust everywhere, and the rooms were musty, as though they hadn’t been aired for many days.",0.0,0.7000000000000001
1962,"I found the humidor on an unfamiliar table, with two stale, dry cigarettes inside.",-0.2833333333333333,0.55
1963,"Throwing open the French windows of the drawing-room, we sat smoking out into the darkness.",0.0,0.25
1964,"“You ought to go away,” I said.",0.0,0.0
1965,"“It’s pretty certain they’ll trace your car.” “Go away now, old sport?” “Go to Atlantic City for a week, or up to Montreal.” He wouldn’t consider it.",0.1880952380952381,0.5904761904761905
1966,He couldn’t possibly leave Daisy until he knew what she was going to do.,0.0,1.0
1967,He was clutching at some last hope and I couldn’t bear to shake him free.,0.2,0.43333333333333335
1968,"It was this night that he told me the strange story of his youth with Dan Cody—told it to me because “Jay Gatsby” had broken up like glass against Tom’s hard malice, and the long secret extravaganza was played out.",-0.23833333333333337,0.4383333333333333
1969,"I think that he would have acknowledged anything now, without reserve, but he wanted to talk about Daisy.",0.0,0.0
1970,She was the first “nice” girl he had ever known.,0.425,0.6666666666666666
1971,"In various unrevealed capacities he had come in contact with such people, but always with indiscernible barbed wire between.",0.0,0.5
1972,He found her excitingly desirable.,0.3,0.8
1973,"He went to her house, at first with other officers from Camp Taylor, then alone.",0.0625,0.35416666666666663
1974,It amazed him—he had never been in such a beautiful house before.,0.425,0.75
1975,"But what gave it an air of breathless intensity, was that Daisy lived there—it was as casual a thing to her as his tent out at camp was to him.",-0.5000000000000001,0.8666666666666667
1976,"There was a ripe mystery about it, a hint of bedrooms upstairs more beautiful and cool than other bedrooms, of gay and radiant activities taking place through its corridors, and of romances that were not musty and laid away already in lavender but fresh and breathing and redolent of this year’s shining motorcars and of dances whose flowers were scarcely withered.",0.3819444444444445,0.6013888888888889
1977,"It excited him, too, that many men had already loved Daisy—it increased her value in his eyes.",0.525,0.6833333333333332
1978,"He felt their presence all about the house, pervading the air with the shades and echoes of still vibrant emotions.",0.16666666666666666,0.3333333333333333
1979,But he knew that he was in Daisy’s house by a colossal accident.,0.3,0.8
1980,"However glorious might be his future as Jay Gatsby, he was at present a penniless young man without a past, and at any moment the invisible cloak of his uniform might slip from his shoulders.",-0.0375,0.19375
1981,So he made the most of his time.,0.5,0.5
1982,"He took what he could get, ravenously and unscrupulously—eventually he took Daisy one still October night, took her because he had no real right to touch her hand.",-0.09523809523809523,0.3571428571428571
1983,"He might have despised himself, for he had certainly taken her under false pretences.",-0.0928571428571429,0.5857142857142856
1984,"I don’t mean that he had traded on his phantom millions, but he had deliberately given Daisy a sense of security; he let her believe that he was a person from much the same strata as herself—that he was fully able to take care of her.",0.096875,0.409375
1985,"As a matter of fact, he had no such facilities—he had no comfortable family standing behind him, and he was liable at the whim of an impersonal government to be blown anywhere about the world.",-0.17500000000000002,0.625
1986,But he didn’t despise himself and it didn’t turn out as he had imagined.,0.0,0.0
1987,"He had intended, probably, to take what he could and go—but now he found that he had committed himself to the following of a grail.",0.0,0.1
1988,"He knew that Daisy was extraordinary, but he didn’t realize just how extraordinary a “nice” girl could be.",0.4222222222222222,1.0
1989,"She vanished into her rich house, into her rich, full life, leaving Gatsby—nothing.",0.3666666666666667,0.6833333333333332
1990,"He felt married to her, that was all.",0.25,0.25
1991,"When they met again, two days later, it was Gatsby who was breathless, who was, somehow, betrayed.",0.0,0.0
1992,Her porch was bright with the bought luxury of star-shine; the wicker of the settee squeaked fashionably as she turned toward him and he kissed her curious and lovely mouth.,0.3666666666666667,0.85
1993,"She had caught a cold, and it made her voice huskier and more charming than ever, and Gatsby was overwhelmingly aware of the youth and mystery that wealth imprisons and preserves, of the freshness of many clothes, and of Daisy, gleaming like silver, safe and proud above the hot struggles of the poor.",0.25000000000000006,0.6299999999999999
1994,"“I can’t describe to you how surprised I was to find out I loved her, old sport.",0.3,0.6333333333333334
1995,"I even hoped for a while that she’d throw me over, but she didn’t, because she was in love with me too.",0.5,0.6
1996,"She thought I knew a lot because I knew different things from her … Well, there I was, way off my ambitions, getting deeper in love every minute, and all of a sudden I didn’t care.",0.16666666666666666,0.5666666666666667
1997,"What was the use of doing great things if I could have a better time telling her what I was going to do?” On the last afternoon before he went abroad, he sat with Daisy in his arms for a long, silent time.",0.25,0.3633333333333334
1998,"It was a cold fall day, with fire in the room and her cheeks flushed.",-0.6,1.0
1999,"Now and then she moved and he changed his arm a little, and once he kissed her dark shining hair.",-0.16875,0.45
2000,"The afternoon had made them tranquil for a while, as if to give them a deep memory for the long parting the next day promised.",-0.016666666666666666,0.26666666666666666
2001,"They had never been closer in their month of love, nor communicated more profoundly one with another, than when she brushed silent lips against his coat’s shoulder or when he touched the end of her fingers, gently, as though she were asleep.",0.21388888888888888,0.5166666666666667
2002,He did extraordinarily well in the war.,0.3333333333333333,1.0
2003,"He was a captain before he went to the front, and following the Argonne battles he got his majority and the command of the divisional machine-guns.",0.0,0.1
2004,"After the armistice he tried frantically to get home, but some complication or misunderstanding sent him to Oxford instead.",0.0,0.0
2005,He was worried now—there was a quality of nervous despair in Daisy’s letters.,0.0,0.0
2006,She didn’t see why he couldn’t come.,0.0,0.0
2007,"She was feeling the pressure of the world outside, and she wanted to see him and feel his presence beside her and be reassured that she was doing the right thing after all.",0.14285714285714285,0.29285714285714287
2008,"For Daisy was young and her artificial world was redolent of orchids and pleasant, cheerful snobbery and orchestras which set the rhythm of the year, summing up the sadness and suggestiveness of life in new tunes.",0.15393939393939393,0.7642424242424243
2009,All night the saxophones wailed the hopeless comment of the “Beale Street Blues” while a hundred pairs of golden and silver slippers shuffled the shining dust.,0.3,0.5
2010,"At the grey tea hour there were always rooms that throbbed incessantly with this low, sweet fever, while fresh faces drifted here and there like rose petals blown by the sad horns around the floor.",0.11666666666666665,0.5833333333333334
2011,"Through this twilight universe Daisy began to move again with the season; suddenly she was again keeping half a dozen dates a day with half a dozen men, and drowsing asleep at dawn with the beads and chiffon of an evening-dress tangled among dying orchids on the floor beside her bed.",-0.1111111111111111,0.27777777777777773
2012,And all the time something within her was crying for a decision.,-0.2,0.6
2013,"She wanted her life shaped now, immediately—and the decision must be made by some force—of love, of money, of unquestionable practicality—that was close at hand.",0.5,0.6
2014,That force took shape in the middle of spring with the arrival of Tom Buchanan.,0.0,0.0
2015,"There was a wholesome bulkiness about his person and his position, and Daisy was flattered.",0.0,0.0
2016,Doubtless there was a certain struggle and a certain relief.,0.21428571428571427,0.5714285714285714
2017,The letter reached Gatsby while he was still at Oxford.,0.0,0.0
2018,"It was dawn now on Long Island and we went about opening the rest of the windows downstairs, filling the house with grey-turning, gold-turning light.",0.17500000000000002,0.55
2019,The shadow of a tree fell abruptly across the dew and ghostly birds began to sing among the blue leaves.,-0.0625,0.55
2020,"There was a slow, pleasant movement in the air, scarcely a wind, promising a cool, lovely day.",0.2966666666666667,0.6533333333333333
2021,“I don’t think she ever loved him.” Gatsby turned around from a window and looked at me challengingly.,0.6,0.9
2022,"“You must remember, old sport, she was very excited this afternoon.",0.29375,0.5875
2023,He told her those things in a way that frightened her—that made it look as if I was some kind of cheap sharper.,0.5,0.8
2024,And the result was she hardly knew what she was saying.” He sat down gloomily.,-0.22361111111111115,0.41527777777777775
2025,"“Of course she might have loved him just for a minute, when they were first married—and loved me more even then, do you see?” Suddenly he came out with a curious remark.",0.3416666666666666,0.6555555555555556
2026,"“In any case,” he said, “it was just personal.” What could you make of that, except to suspect some intensity in his conception of the affair that couldn’t be measured?",0.0,0.3
2027,"He came back from France when Tom and Daisy were still on their wedding trip, and made a miserable but irresistible journey to Louisville on the last of his army pay.",-0.3333333333333333,0.35555555555555557
2028,"He stayed there a week, walking the streets where their footsteps had clicked together through the November night and revisiting the out-of-the-way places to which they had driven in her white car.",0.0,0.0
2029,"Just as Daisy’s house had always seemed to him more mysterious and gay than other houses, so his idea of the city itself, even though she was gone from it, was pervaded with a melancholy beauty.",0.19791666666666669,0.6145833333333334
2030,"He left feeling that if he had searched harder, he might have found her—that he was leaving her behind.",-0.16666666666666666,0.2333333333333333
2031,The day-coach—he was penniless now—was hot.,0.25,0.8500000000000001
2032,"He went out to the open vestibule and sat down on a folding-chair, and the station slid away and the backs of unfamiliar buildings moved by.",-0.07777777777777779,0.3944444444444445
2033,"Then out into the spring fields, where a yellow trolley raced them for a minute with people in it who might once have seen the pale magic of her face along the casual street.",-0.05250000000000002,0.5116666666666667
2034,"The track curved and now it was going away from the sun, which, as it sank lower, seemed to spread itself in benediction over the vanishing city where she had drawn her breath.",0.0,0.0
2035,"He stretched out his hand desperately as if to snatch only a wisp of air, to save a fragment of the spot that she had made lovely for him.",-0.037500000000000006,0.6875
2036,"But it was all going by too fast now for his blurred eyes and he knew that he had lost that part of it, the freshest and the best, forever.",0.6,0.44999999999999996
2037,It was nine o’clock when we finished breakfast and went out on the porch.,0.0,0.0
2038,The night had made a sharp difference in the weather and there was an autumn flavour in the air.,-0.125,0.75
2039,"The gardener, the last one of Gatsby’s former servants, came to the foot of the steps.",0.0,0.03333333333333333
2040,"“I’m going to drain the pool today, Mr. Gatsby.",0.0,0.0
2041,"Leaves’ll start falling pretty soon, and then there’s always trouble with the pipes.” “Don’t do it today,” Gatsby answered.",0.024999999999999994,0.6
2042,He turned to me apologetically.,0.0,0.0
2043,"“You know, old sport, I’ve never used that pool all summer?” I looked at my watch and stood up.",0.1,0.2
2044,“Twelve minutes to my train.” I didn’t want to go to the city.,0.0,0.0
2045,"I wasn’t worth a decent stroke of work, but it was more than that—I didn’t want to leave Gatsby.",0.32222222222222224,0.4222222222222222
2046,"I missed that train, and then another, before I could get myself away.",0.0,0.0
2047,"“I’ll call you up,” I said finally.",0.0,1.0
2048,"“Do, old sport.” “I’ll call you about noon.” We walked slowly down the steps.",-0.02777777777777779,0.24444444444444446
2049,"“I suppose Daisy’ll call too.” He looked at me anxiously, as if he hoped I’d corroborate this.",-0.25,1.0
2050,"“I suppose so.” “Well, goodbye.” We shook hands and I started away.",0.0,0.0
2051,Just before I reached the hedge I remembered something and turned around.,0.0,0.0
2052,"“They’re a rotten crowd,” I shouted across the lawn.",0.0,0.0
2053,“You’re worth the whole damn bunch put together.” I’ve always been glad I said that.,0.3333333333333333,0.5
2054,"It was the only compliment I ever gave him, because I disapproved of him from beginning to end.",0.0,1.0
2055,"First he nodded politely, and then his face broke into that radiant and understanding smile, as if we’d been in ecstatic cahoots on that fact all the time.",0.275,0.21666666666666667
2056,"His gorgeous pink rag of a suit made a bright spot of colour against the white steps, and I thought of the night when I first came to his ancestral home, three months before.",0.31,0.4666666666666667
2057,"The lawn and drive had been crowded with the faces of those who guessed at his corruption—and he had stood on those steps, concealing his incorruptible dream, as he waved them goodbye.",0.5,0.8
2058,I thanked him for his hospitality.,0.0,0.0
2059,We were always thanking him for that—I and the others.,0.0,0.0
2060,"“Goodbye,” I called.",0.0,0.0
2061,"“I enjoyed breakfast, Gatsby.”  Up in the city, I tried for a while to list the quotations on an interminable amount of stock, then I fell asleep in my swivel-chair.",0.5,0.7
2062,"Just before noon the phone woke me, and I started up with sweat breaking out on my forehead.",0.0,0.0
2063,It was Jordan Baker; she often called me up at this hour because the uncertainty of her own movements between hotels and clubs and private houses made her hard to find in any other way.,0.04583333333333332,0.5729166666666666
2064,"Usually her voice came over the wire as something fresh and cool, as if a divot from a green golf-links had come sailing in at the office window, but this morning it seemed harsh and dry.",-0.011111111111111118,0.5
2065,"“I’ve left Daisy’s house,” she said.",0.0,0.0
2066,"“I’m at Hempstead, and I’m going down to Southampton this afternoon.” Probably it had been tactful to leave Daisy’s house, but the act annoyed me, and her next remark made me rigid.",-0.1851851851851852,0.362962962962963
2067,“You weren’t so nice to me last night.” “How could it have mattered then?” Silence for a moment.,0.3,0.5333333333333333
2068,"Then: “However—I want to see you.” “I want to see you, too.” “Suppose I don’t go to Southampton, and come into town this afternoon?” “No—I don’t think this afternoon.” “Very well.” “It’s impossible this afternoon.",-0.2333333333333333,0.65
2069,"Various—” We talked like that for a while, and then abruptly we weren’t talking any longer.",-0.125,1.0
2070,"I don’t know which of us hung up with a sharp click, but I know I didn’t care.",-0.125,0.75
2071,I couldn’t have talked to her across a tea-table that day if I never talked to her again in this world.,0.0,0.0
2072,"I called Gatsby’s house a few minutes later, but the line was busy.",-0.03333333333333333,0.13333333333333333
2073,I tried four times; finally an exasperated central told me the wire was being kept open for long distance from Detroit.,-0.0125,0.5375
2074,"Taking out my timetable, I drew a small circle around the three-fifty train.",-0.25,0.4
2075,Then I leaned back in my chair and tried to think.,0.0,0.0
2076,It was just noon.,0.0,0.0
2077,When I passed the ash-heaps on the train that morning I had crossed deliberately to the other side of the car.,-0.125,0.375
2078,"I supposed there’d be a curious crowd around there all day with little boys searching for dark spots in the dust, and some garrulous man telling over and over what had happened, until it became less and less real even to him and he could tell it no longer, and Myrtle Wilson’s tragic achievement was forgotten.",-0.1886904761904762,0.4404761904761904
2079,Now I want to go back a little and tell what happened at the garage after we left there the night before.,-0.0625,0.16666666666666666
2080,"They had difficulty in locating the sister, Catherine.",0.0,0.0
2081,"She must have broken her rule against drinking that night, for when she arrived she was stupid with liquor and unable to understand that the ambulance had already gone to Flushing.",-0.5666666666666667,0.6333333333333333
2082,"When they convinced her of this, she immediately fainted, as if that was the intolerable part of the affair.",0.0,0.0
2083,"Someone, kind or curious, took her in his car and drove her in the wake of her sister’s body.",0.25,0.95
2084,"Until long after midnight a changing crowd lapped up against the front of the garage, while George Wilson rocked himself back and forth on the couch inside.",-0.025,0.2
2085,"For a while the door of the office was open, and everyone who came into the garage glanced irresistibly through it.",0.0,0.5
2086,"Finally someone said it was a shame, and closed the door.",-0.05,0.55
2087,"Michaelis and several other men were with him; first, four or five men, later two or three men.",0.03125,0.17708333333333331
2088,"Still later Michaelis had to ask the last stranger to wait there fifteen minutes longer, while he went back to his own place and made a pot of coffee.",0.15,0.26666666666666666
2089,"After that, he stayed there alone with Wilson until dawn.",0.0,0.0
2090,About three o’clock the quality of Wilson’s incoherent muttering changed—he grew quieter and began to talk about the yellow car.,-0.10000000000000002,0.08333333333333333
2091,"He announced that he had a way of finding out whom the yellow car belonged to, and then he blurted out that a couple of months ago his wife had come from the city with her face bruised and her nose swollen.",0.0,0.0
2092,"But when he heard himself say this, he flinched and began to cry “Oh, my God!” again in his groaning voice.",0.0,0.0
2093,Michaelis made a clumsy attempt to distract him.,-0.3,0.4
2094,"“How long have you been married, George?",0.1,0.325
2095,"Come on there, try and sit still a minute, and answer my question.",0.0,0.0
2096,How long have you been married?” “Twelve years.” “Ever had any children?,0.1,0.325
2097,"Come on, George, sit still—I asked you a question.",0.0,0.0
2098,"Did you ever have any children?” The hard brown beetles kept thudding against the dull light, and whenever Michaelis heard a car go tearing along the road outside it sounded to him like the car that hadn’t stopped a few hours before.",-0.07666666666666667,0.3783333333333333
2099,"He didn’t like to go into the garage, because the work bench was stained where the body had been lying, so he moved uncomfortably around the office—he knew every object in it before morning—and from time to time sat down beside Wilson trying to keep him more quiet.",-0.03888888888888889,0.5305555555555556
2100,"“Have you got a church you go to sometimes, George?",0.0,0.0
2101,Maybe even if you haven’t been there for a long time?,-0.05,0.4
2102,"Maybe I could call up the church and get a priest to come over and he could talk to you, see?” “Don’t belong to any.” “You ought to have a church, George, for times like this.",0.0,0.0
2103,You must have gone to church once.,0.0,0.0
2104,Didn’t you get married in a church?,0.25,0.25
2105,"Listen, George, listen to me.",0.0,0.0
2106,Didn’t you get married in a church?” “That was a long time ago.” The effort of answering broke the rhythm of his rocking—for a moment he was silent.,0.06666666666666667,0.25
2107,"Then the same half-knowing, half-bewildered look came back into his faded eyes.",0.0,0.0625
2108,"“Look in the drawer there,” he said, pointing at the desk.",0.0,0.0
2109,“Which drawer?” “That drawer—that one.” Michaelis opened the drawer nearest his hand.,0.0,0.0
2110,"There was nothing in it but a small, expensive dog-leash, made of leather and braided silver.",-0.375,0.55
2111,It was apparently new.,0.13636363636363635,0.45454545454545453
2112,"“This?” he inquired, holding it up.",0.0,0.0
2113,Wilson stared and nodded.,0.0,0.0
2114,“I found it yesterday afternoon.,0.0,0.0
2115,"She tried to tell me about it, but I knew it was something funny.” “You mean your wife bought it?” “She had it wrapped in tissue paper on her bureau.” Michaelis didn’t see anything odd in that, and he gave Wilson a dozen reasons why his wife might have bought the dog-leash.",-0.07638888888888888,0.6458333333333334
2116,"But conceivably Wilson had heard some of these same explanations before, from Myrtle, because he began saying “Oh, my God!” again in a whisper—his comforter left several explanations in the air.",0.025,0.10625
2117,"“Then he killed her,” said Wilson.",-0.2,0.0
2118,His mouth dropped open suddenly.,0.0,0.5
2119,"“Who did?” “I have a way of finding out.” “You’re morbid, George,” said his friend.",0.0,0.0
2120,“This has been a strain to you and you don’t know what you’re saying.,0.0,0.0
2121,"You’d better try and sit quiet till morning.” “He murdered her.” “It was an accident, George.” Wilson shook his head.",0.25,0.41666666666666663
2122,"His eyes narrowed and his mouth widened slightly with the ghost of a superior “Hm!” “I know,” he said definitely.",0.23611111111111113,0.5222222222222223
2123,"“I’m one of these trusting fellas and I don’t think any harm to nobody, but when I get to know a thing I know it.",0.0,0.0
2124,It was the man in that car.,0.0,0.0
2125,"She ran out to speak to him and he wouldn’t stop.” Michaelis had seen this too, but it hadn’t occurred to him that there was any special significance in it.",0.35714285714285715,0.5714285714285714
2126,"He believed that Mrs. Wilson had been running away from her husband, rather than trying to stop any particular car.",0.16666666666666666,0.3333333333333333
2127,"“How could she of been like that?” “She’s a deep one,” said Wilson, as if that answered the question.",0.0,0.4
2128,"“Ah-h-h—” He began to rock again, and Michaelis stood twisting the leash in his hand.",0.0,0.0
2129,"“Maybe you got some friend that I could telephone for, George?” This was a forlorn hope—he was almost sure that Wilson had no friend: there was not enough of him for his wife.",0.25,0.6944444444444444
2130,"He was glad a little later when he noticed a change in the room, a blue quickening by the window, and realized that dawn wasn’t far off.",0.08249999999999999,0.52
2131,About five o’clock it was blue enough outside to snap off the light.,0.1,0.3375
2132,"Wilson’s glazed eyes turned out to the ash-heaps, where small grey clouds took on fantastic shapes and scurried here and there in the faint dawn wind.",-0.09999999999999999,0.6
2133,"“I spoke to her,” he muttered, after a long silence.",-0.05,0.4
2134,“I told her she might fool me but she couldn’t fool God.,0.0,0.0
2135,"I took her to the window”—with an effort he got up and walked to the rear window and leaned with his face pressed against it—“and I said ‘God knows what you’ve been doing, everything you’ve been doing.",0.0,0.0
2136,"You may fool me, but you can’t fool God!’ ” Standing behind him, Michaelis saw with a shock that he was looking at the eyes of Doctor T. J. Eckleburg, which had just emerged, pale and enormous, from the dissolving night.",-0.20333333333333334,0.5933333333333333
2137,"“God sees everything,” repeated Wilson.",0.0,0.0
2138,"“That’s an advertisement,” Michaelis assured him.",0.0,0.0
2139,Something made him turn away from the window and look back into the room.,0.0,0.0
2140,"But Wilson stood there a long time, his face close to the window pane, nodding into the twilight.",-0.05,0.4
2141,"By six o’clock Michaelis was worn out, and grateful for the sound of a car stopping outside.",0.2,0.225
2142,"It was one of the watchers of the night before who had promised to come back, so he cooked breakfast for three, which he and the other man ate together.",-0.0625,0.1875
2143,"Wilson was quieter now, and Michaelis went home to sleep; when he awoke four hours later and hurried back to the garage, Wilson was gone.",0.0,0.0
2144,"His movements—he was on foot all the time—were afterward traced to Port Roosevelt and then to Gad’s Hill, where he bought a sandwich that he didn’t eat, and a cup of coffee.",0.0,0.0
2145,"He must have been tired and walking slowly, for he didn’t reach Gad’s Hill until noon.",-0.35000000000000003,0.5499999999999999
2146,"Thus far there was no difficulty in accounting for his time—there were boys who had seen a man “acting sort of crazy,” and motorists at whom he stared oddly from the side of the road.",-0.16666666666666666,0.5375
2147,Then for three hours he disappeared from view.,0.0,0.0
2148,"The police, on the strength of what he said to Michaelis, that he “had a way of finding out,” supposed that he spent that time going from garage to garage thereabout, inquiring for a yellow car.",-0.05,0.05
2149,"On the other hand, no garage man who had seen him ever came forward, and perhaps he had an easier, surer way of finding out what he wanted to know.",-0.125,0.375
2150,"By half-past two he was in West Egg, where he asked someone the way to Gatsby’s house.",0.0,0.0
2151,So by that time he knew Gatsby’s name.,0.0,0.0
2152,At two o’clock Gatsby put on his bathing-suit and left word with the butler that if anyone phoned word was to be brought to him at the pool.,0.0,0.0
2153,"He stopped at the garage for a pneumatic mattress that had amused his guests during the summer, and the chauffeur helped him to pump it up.",0.0,0.0
2154,"Then he gave instructions that the open car wasn’t to be taken out under any circumstances—and this was strange, because the front right fender needed repair.",0.07857142857142857,0.3952380952380952
2155,Gatsby shouldered the mattress and started for the pool.,0.0,0.0
2156,"Once he stopped and shifted it a little, and the chauffeur asked him if he needed help, but he shook his head and in a moment disappeared among the yellowing trees.",-0.1875,0.5
2157,"No telephone message arrived, but the butler went without his sleep and waited for it until four o’clock—until long after there was anyone to give it to if it came.",-0.05,0.4
2158,"I have an idea that Gatsby himself didn’t believe it would come, and perhaps he no longer cared.",0.0,0.0
2159,"If that was true he must have felt that he had lost the old warm world, paid a high price for living too long with a single dream.",0.18142857142857138,0.43404761904761907
2160,He must have looked up at an unfamiliar sky through frightening leaves and shivered as he found what a grotesque thing a rose is and how raw the sunlight was upon the scarcely created grass.,-0.1701923076923077,0.8528846153846155
2161,"A new world, material without being real, where poor ghosts, breathing dreams like air, drifted fortuitously about … like that ashen, fantastic figure gliding toward him through the amorphous trees.",-0.03272727272727274,0.5709090909090909
2162,The chauffeur—he was one of Wolfshiem’s protégés—heard the shots—afterwards he could only say that he hadn’t thought anything much about them.,0.1,0.6
2163,I drove from the station directly to Gatsby’s house and my rushing anxiously up the front steps was the first thing that alarmed anyone.,0.03333333333333333,0.5777777777777777
2164,"But they knew then, I firmly believe.",-0.2,0.4
2165,"With scarcely a word said, four of us, the chauffeur, butler, gardener, and I hurried down to the pool.",-0.15555555555555559,0.2888888888888889
2166,"There was a faint, barely perceptible movement of the water as the fresh flow from one end urged its way toward the drain at the other.",-0.06875,0.49375
2167,"With little ripples that were hardly the shadows of waves, the laden mattress moved irregularly down the pool.",-0.2115740740740741,0.4435185185185185
2168,A small gust of wind that scarcely corrugated the surface was enough to disturb its accidental course with its accidental burden.,-0.125,0.45
2169,"The touch of a cluster of leaves revolved it slowly, tracing, like the leg of transit, a thin red circle in the water.",-0.23333333333333336,0.4166666666666667
2170,"It was after we started with Gatsby toward the house that the gardener saw Wilson’s body a little way off in the grass, and the holocaust was complete.",-0.04375,0.45
2171,"After two years I remember the rest of that day, and that night and the next day, only as an endless drill of police and photographers and newspaper men in and out of Gatsby’s front door.",-0.041666666666666664,0.5833333333333334
2172,"A rope stretched across the main gate and a policeman by it kept out the curious, but little boys soon discovered that they could enter through my yard, and there were always a few of them clustered open-mouthed about the pool.",-0.07416666666666667,0.38666666666666666
2173,"Someone with a positive manner, perhaps a detective, used the expression “madman” as he bent over Wilson’s body that afternoon, and the adventitious authority of his voice set the key for the newspaper reports next morning.",0.07575757575757576,0.5151515151515151
2174,"Most of those reports were a nightmare—grotesque, circumstantial, eager, and untrue.",0.5,0.5
2175,"When Michaelis’s testimony at the inquest brought to light Wilson’s suspicions of his wife I thought the whole tale would shortly be served up in racy pasquinade—but Catherine, who might have said anything, didn’t say a word.",0.20000000000000004,0.46666666666666673
2176,"She showed a surprising amount of character about it too—looked at the coroner with determined eyes under that corrected brow of hers, and swore that her sister had never seen Gatsby, that her sister was completely happy with her husband, that her sister had been into no mischief whatever.",0.75,0.75
2177,"She convinced herself of it, and cried into her handkerchief, as if the very suggestion was more than she could endure.",0.35,0.4
2178,So Wilson was reduced to a man “deranged by grief” in order that the case might remain in its simplest form.,-0.8,0.2
2179,And it rested there.,0.0,0.0
2180,But all this part of it seemed remote and unessential.,-0.1,0.2
2181,"I found myself on Gatsby’s side, and alone.",0.0,0.0
2182,"From the moment I telephoned news of the catastrophe to West Egg village, every surmise about him, and every practical question, was referred to me.",0.0,0.0
2183,"At first I was surprised and confused; then, as he lay in his house and didn’t move or breathe or speak, hour upon hour, it grew upon me that I was responsible, because no one else was interested—interested, I mean, with that intense personal interest to which everyone has some vague right at the end.",-0.019642857142857146,0.6118386243386243
2184,"I called up Daisy half an hour after we found him, called her instinctively and without hesitation.",-0.16666666666666666,0.16666666666666666
2185,"But she and Tom had gone away early that afternoon, and taken baggage with them.",0.1,0.3
2186,“Left no address?” “No.” “Say when they’d be back?” “No.” “Any idea where they are?,0.0,0.0
