line_num,line_str,chap_num
5127,guessed at the truth.,7
5129,“Was Daisy driving?”,7
5131,"“Yes,” he said after a moment, “but of course I’ll say I was. You see,",7
5132,when we left New York she was very nervous and she thought it would,7
5133,steady her to drive—and this woman rushed out at us just as we were,7
5134,"passing a car coming the other way. It all happened in a minute, but",7
5135,"it seemed to me that she wanted to speak to us, thought we were",7
5136,"somebody she knew. Well, first Daisy turned away from the woman toward",7
5137,"the other car, and then she lost her nerve and turned back. The second",7
5138,my hand reached the wheel I felt the shock—it must have killed her,7
5139,instantly.”,7
5141,“It ripped her open—”,7
5143,"“Don’t tell me, old sport.” He winced. “Anyhow—Daisy stepped on it. I",7
5144,"tried to make her stop, but she couldn’t, so I pulled on the emergency",7
5145,brake. Then she fell over into my lap and I drove on.,7
5147,"“She’ll be all right tomorrow,” he said presently. “I’m just going to",7
5148,wait here and see if he tries to bother her about that unpleasantness,7
5149,"this afternoon. She’s locked herself into her room, and if he tries",7
5150,any brutality she’s going to turn the light out and on again.”,7
5152,"“He won’t touch her,” I said. “He’s not thinking about her.”",7
5154,"“I don’t trust him, old sport.”",7
5156,“How long are you going to wait?”,7
5158,"“All night, if necessary. Anyhow, till they all go to bed.”",7
5160,A new point of view occurred to me. Suppose Tom found out that Daisy,7
5161,had been driving. He might think he saw a connection in it—he might,7
5162,think anything. I looked at the house; there were two or three bright,7
5163,windows downstairs and the pink glow from Daisy’s room on the ground,7
5164,floor.,7
5166,"“You wait here,” I said. “I’ll see if there’s any sign of a",7
5167,commotion.”,7
5169,"I walked back along the border of the lawn, traversed the gravel",7
5170,"softly, and tiptoed up the veranda steps. The drawing-room curtains",7
5171,"were open, and I saw that the room was empty. Crossing the porch where",7
5172,"we had dined that June night three months before, I came to a small",7
5173,rectangle of light which I guessed was the pantry window. The blind,7
5174,"was drawn, but I found a rift at the sill.",7
5176,"Daisy and Tom were sitting opposite each other at the kitchen table,",7
5177,"with a plate of cold fried chicken between them, and two bottles of",7
5178,"ale. He was talking intently across the table at her, and in his",7
5179,earnestness his hand had fallen upon and covered her own. Once in a,7
5180,while she looked up at him and nodded in agreement.,7
5182,"They weren’t happy, and neither of them had touched the chicken or the",7
5183,ale—and yet they weren’t unhappy either. There was an unmistakable air,7
5184,"of natural intimacy about the picture, and anybody would have said",7
5185,that they were conspiring together.,7
5187,As I tiptoed from the porch I heard my taxi feeling its way along the,7
5188,dark road toward the house. Gatsby was waiting where I had left him in,7
5189,the drive.,7
5191,“Is it all quiet up there?” he asked anxiously.,7
5193,"“Yes, it’s all quiet.” I hesitated. “You’d better come home and get",7
5194,some sleep.”,7
5196,He shook his head.,7
5198,"“I want to wait here till Daisy goes to bed. Good night, old sport.”",7
5200,He put his hands in his coat pockets and turned back eagerly to his,7
5201,"scrutiny of the house, as though my presence marred the sacredness of",7
5202,the vigil. So I walked away and left him standing there in the,7
5203,moonlight—watching over nothing.,7
5208,I couldn’t sleep all night; a foghorn was groaning incessantly on the,8
5209,"Sound, and I tossed half-sick between grotesque reality and savage,",8
5210,"frightening dreams. Toward dawn I heard a taxi go up Gatsby’s drive,",8
5211,and immediately I jumped out of bed and began to dress—I felt that I,8
5212,"had something to tell him, something to warn him about, and morning",8
5213,would be too late.,8
5215,"Crossing his lawn, I saw that his front door was still open and he was",8
5216,"leaning against a table in the hall, heavy with dejection or sleep.",8
5218,"“Nothing happened,” he said wanly. “I waited, and about four o’clock",8
5219,she came to the window and stood there for a minute and then turned,8
5220,out the light.”,8
5222,His house had never seemed so enormous to me as it did that night when,8
5223,we hunted through the great rooms for cigarettes. We pushed aside,8
5224,"curtains that were like pavilions, and felt over innumerable feet of",8
5225,dark wall for electric light switches—once I tumbled with a sort of,8
5226,splash upon the keys of a ghostly piano. There was an inexplicable,8
5227,"amount of dust everywhere, and the rooms were musty, as though they",8
5228,hadn’t been aired for many days. I found the humidor on an unfamiliar,8
5229,"table, with two stale, dry cigarettes inside. Throwing open the French",8
5230,"windows of the drawing-room, we sat smoking out into the darkness.",8
5232,"“You ought to go away,” I said. “It’s pretty certain they’ll trace",8
5233,your car.”,8
5235,"“Go away now, old sport?”",8
5237,"“Go to Atlantic City for a week, or up to Montreal.”",8
5239,He wouldn’t consider it. He couldn’t possibly leave Daisy until he,8
5240,knew what she was going to do. He was clutching at some last hope and,8
5241,I couldn’t bear to shake him free.,8
5243,It was this night that he told me the strange story of his youth with,8
5244,Dan Cody—told it to me because “Jay Gatsby” had broken up like glass,8
5245,"against Tom’s hard malice, and the long secret extravaganza was played",8
5246,"out. I think that he would have acknowledged anything now, without",8
5247,"reserve, but he wanted to talk about Daisy.",8
5249,She was the first “nice” girl he had ever known. In various unrevealed,8
5250,"capacities he had come in contact with such people, but always with",8
5251,indiscernible barbed wire between. He found her excitingly,8
5252,"desirable. He went to her house, at first with other officers from",8
5253,"Camp Taylor, then alone. It amazed him—he had never been in such a",8
5254,beautiful house before. But what gave it an air of breathless,8
5255,"intensity, was that Daisy lived there—it was as casual a thing to her",8
5256,"as his tent out at camp was to him. There was a ripe mystery about it,",8
5257,a hint of bedrooms upstairs more beautiful and cool than other,8
5258,"bedrooms, of gay and radiant activities taking place through its",8
5259,"corridors, and of romances that were not musty and laid away already",8
5260,in lavender but fresh and breathing and redolent of this year’s,8
5261,shining motorcars and of dances whose flowers were scarcely,8
5262,"withered. It excited him, too, that many men had already loved",8
5263,Daisy—it increased her value in his eyes. He felt their presence all,8
5264,"about the house, pervading the air with the shades and echoes of still",8
5265,vibrant emotions.,8
5267,But he knew that he was in Daisy’s house by a colossal,8
5268,"accident. However glorious might be his future as Jay Gatsby, he was",8
5269,"at present a penniless young man without a past, and at any moment the",8
5270,invisible cloak of his uniform might slip from his shoulders. So he,8
5271,"made the most of his time. He took what he could get, ravenously and",8
5272,"unscrupulously—eventually he took Daisy one still October night, took",8
5273,her because he had no real right to touch her hand.,8
5275,"He might have despised himself, for he had certainly taken her under",8
5276,false pretences. I don’t mean that he had traded on his phantom,8
5277,"millions, but he had deliberately given Daisy a sense of security; he",8
5278,let her believe that he was a person from much the same strata as,8
5279,herself—that he was fully able to take care of her. As a matter of,8
5280,"fact, he had no such facilities—he had no comfortable family standing",8
5281,"behind him, and he was liable at the whim of an impersonal government",8
5282,to be blown anywhere about the world.,8
5284,But he didn’t despise himself and it didn’t turn out as he had,8
5285,"imagined. He had intended, probably, to take what he could and go—but",8
5286,now he found that he had committed himself to the following of a,8
5287,"grail. He knew that Daisy was extraordinary, but he didn’t realize",8
5288,just how extraordinary a “nice” girl could be. She vanished into her,8
5289,"rich house, into her rich, full life, leaving Gatsby—nothing. He felt",8
5290,"married to her, that was all.",8
5292,"When they met again, two days later, it was Gatsby who was breathless,",8
5293,"who was, somehow, betrayed. Her porch was bright with the bought",8
5294,luxury of star-shine; the wicker of the settee squeaked fashionably as,8
5295,she turned toward him and he kissed her curious and lovely mouth. She,8
5296,"had caught a cold, and it made her voice huskier and more charming",8
5297,"than ever, and Gatsby was overwhelmingly aware of the youth and",8
5298,"mystery that wealth imprisons and preserves, of the freshness of many",8
5299,"clothes, and of Daisy, gleaming like silver, safe and proud above the",8
5300,hot struggles of the poor.,8
5302,------------------------------------------------------------------------,8
5304,"“I can’t describe to you how surprised I was to find out I loved her,",8
5305,"old sport. I even hoped for a while that she’d throw me over, but she",8
5306,"didn’t, because she was in love with me too. She thought I knew a lot",8
5307,"because I knew different things from her … Well, there I was, way off",8
5308,"my ambitions, getting deeper in love every minute, and all of a sudden",8
5309,I didn’t care. What was the use of doing great things if I could have,8
5310,a better time telling her what I was going to do?”,8
5312,"On the last afternoon before he went abroad, he sat with Daisy in his",8
5313,"arms for a long, silent time. It was a cold fall day, with fire in the",8
5314,room and her cheeks flushed. Now and then she moved and he changed his,8
5315,"arm a little, and once he kissed her dark shining hair. The afternoon",8
5316,"had made them tranquil for a while, as if to give them a deep memory",8
5317,for the long parting the next day promised. They had never been closer,8
5318,"in their month of love, nor communicated more profoundly one with",8
5319,"another, than when she brushed silent lips against his coat’s shoulder",8
5320,"or when he touched the end of her fingers, gently, as though she were",8
5321,asleep.,8
5323,------------------------------------------------------------------------,8
5325,He did extraordinarily well in the war. He was a captain before he,8
5326,"went to the front, and following the Argonne battles he got his",8
5327,majority and the command of the divisional machine-guns. After the,8
5328,"armistice he tried frantically to get home, but some complication or",8
5329,misunderstanding sent him to Oxford instead. He was worried now—there,8
5330,was a quality of nervous despair in Daisy’s letters. She didn’t see,8
5331,why he couldn’t come. She was feeling the pressure of the world,8
5332,"outside, and she wanted to see him and feel his presence beside her",8
5333,and be reassured that she was doing the right thing after all.,8
5335,For Daisy was young and her artificial world was redolent of orchids,8
5336,"and pleasant, cheerful snobbery and orchestras which set the rhythm of",8
5337,"the year, summing up the sadness and suggestiveness of life in new",8
5338,tunes. All night the saxophones wailed the hopeless comment of the,8
5339,“Beale Street Blues” while a hundred pairs of golden and silver,8
5340,slippers shuffled the shining dust. At the grey tea hour there were,8
5341,"always rooms that throbbed incessantly with this low, sweet fever,",8
5342,while fresh faces drifted here and there like rose petals blown by the,8
5343,sad horns around the floor.,8
5345,Through this twilight universe Daisy began to move again with the,8
5346,season; suddenly she was again keeping half a dozen dates a day with,8
5347,"half a dozen men, and drowsing asleep at dawn with the beads and",8
5348,chiffon of an evening-dress tangled among dying orchids on the floor,8
5349,beside her bed. And all the time something within her was crying for a,8
5350,"decision. She wanted her life shaped now, immediately—and the decision",8
5351,"must be made by some force—of love, of money, of unquestionable",8
5352,practicality—that was close at hand.,8
5354,That force took shape in the middle of spring with the arrival of Tom,8
5355,Buchanan. There was a wholesome bulkiness about his person and his,8
5356,"position, and Daisy was flattered. Doubtless there was a certain",8
5357,struggle and a certain relief. The letter reached Gatsby while he was,8
5358,still at Oxford.,8
5360,------------------------------------------------------------------------,8
5362,It was dawn now on Long Island and we went about opening the rest of,8
5363,"the windows downstairs, filling the house with grey-turning,",8
5364,gold-turning light. The shadow of a tree fell abruptly across the dew,8
5365,and ghostly birds began to sing among the blue leaves. There was a,8
5366,"slow, pleasant movement in the air, scarcely a wind, promising a cool,",8
5367,lovely day.,8
5369,“I don’t think she ever loved him.” Gatsby turned around from a window,8
5370,"and looked at me challengingly. “You must remember, old sport, she was",8
5371,very excited this afternoon. He told her those things in a way that,8
5372,frightened her—that made it look as if I was some kind of cheap,8
5373,sharper. And the result was she hardly knew what she was saying.”,8
5375,He sat down gloomily.,8
5377,"“Of course she might have loved him just for a minute, when they were",8
5378,"first married—and loved me more even then, do you see?”",8
5380,Suddenly he came out with a curious remark.,8
5382,"“In any case,” he said, “it was just personal.”",8
5384,"What could you make of that, except to suspect some intensity in his",8
5385,conception of the affair that couldn’t be measured?,8
5387,He came back from France when Tom and Daisy were still on their,8
5388,"wedding trip, and made a miserable but irresistible journey to",8
5389,"Louisville on the last of his army pay. He stayed there a week,",8
5390,walking the streets where their footsteps had clicked together through,8
5391,the November night and revisiting the out-of-the-way places to which,8
5392,they had driven in her white car. Just as Daisy’s house had always,8
5393,"seemed to him more mysterious and gay than other houses, so his idea",8
5394,"of the city itself, even though she was gone from it, was pervaded",8
5395,with a melancholy beauty.,8
5397,"He left feeling that if he had searched harder, he might have found",8
5398,her—that he was leaving her behind. The day-coach—he was penniless,8
5399,now—was hot. He went out to the open vestibule and sat down on a,8
5400,"folding-chair, and the station slid away and the backs of unfamiliar",8
5401,"buildings moved by. Then out into the spring fields, where a yellow",8
5402,trolley raced them for a minute with people in it who might once have,8
5403,seen the pale magic of her face along the casual street.,8
5405,"The track curved and now it was going away from the sun, which, as it",8
5406,"sank lower, seemed to spread itself in benediction over the vanishing",8
5407,city where she had drawn her breath. He stretched out his hand,8
5408,"desperately as if to snatch only a wisp of air, to save a fragment of",8
5409,the spot that she had made lovely for him. But it was all going by too,8
5410,fast now for his blurred eyes and he knew that he had lost that part,8
5411,"of it, the freshest and the best, forever.",8
5413,It was nine o’clock when we finished breakfast and went out on the,8
5414,porch. The night had made a sharp difference in the weather and there,8
5415,"was an autumn flavour in the air. The gardener, the last one of",8
5416,"Gatsby’s former servants, came to the foot of the steps.",8
5418,"“I’m going to drain the pool today, Mr. Gatsby. Leaves’ll start",8
5419,"falling pretty soon, and then there’s always trouble with the pipes.”",8
5421,"“Don’t do it today,” Gatsby answered. He turned to me apologetically.",8
5422,"“You know, old sport, I’ve never used that pool all summer?”",8
5424,I looked at my watch and stood up.,8
5426,“Twelve minutes to my train.”,8
5428,I didn’t want to go to the city. I wasn’t worth a decent stroke of,8
5429,"work, but it was more than that—I didn’t want to leave Gatsby. I",8
5430,"missed that train, and then another, before I could get myself away.",8
5432,"“I’ll call you up,” I said finally.",8
5434,"“Do, old sport.”",8
5436,“I’ll call you about noon.”,8
5438,We walked slowly down the steps.,8
5440,"“I suppose Daisy’ll call too.” He looked at me anxiously, as if he",8
5441,hoped I’d corroborate this.,8
5443,“I suppose so.”,8
5445,"“Well, goodbye.”",8
5447,We shook hands and I started away. Just before I reached the hedge I,8
5448,remembered something and turned around.,8
5450,"“They’re a rotten crowd,” I shouted across the lawn. “You’re worth the",8
5451,whole damn bunch put together.”,8
5453,I’ve always been glad I said that. It was the only compliment I ever,8
5454,"gave him, because I disapproved of him from beginning to end. First he",8
5455,"nodded politely, and then his face broke into that radiant and",8
5456,"understanding smile, as if we’d been in ecstatic cahoots on that fact",8
5457,all the time. His gorgeous pink rag of a suit made a bright spot of,8
5458,"colour against the white steps, and I thought of the night when I",8
5459,"first came to his ancestral home, three months before. The lawn and",8
5460,drive had been crowded with the faces of those who guessed at his,8
5461,"corruption—and he had stood on those steps, concealing his",8
5462,"incorruptible dream, as he waved them goodbye.",8
5464,I thanked him for his hospitality. We were always thanking him for,8
5465,that—I and the others.,8
5467,"“Goodbye,” I called. “I enjoyed breakfast, Gatsby.”",8
5469,------------------------------------------------------------------------,8
5471,"Up in the city, I tried for a while to list the quotations on an",8
5472,"interminable amount of stock, then I fell asleep in my swivel-chair.",8
5473,"Just before noon the phone woke me, and I started up with sweat",8
5474,breaking out on my forehead. It was Jordan Baker; she often called me,8
5475,up at this hour because the uncertainty of her own movements between,8
5476,hotels and clubs and private houses made her hard to find in any other,8
5477,"way. Usually her voice came over the wire as something fresh and cool,",8
5478,as if a divot from a green golf-links had come sailing in at the,8
5479,"office window, but this morning it seemed harsh and dry.",8
5481,"“I’ve left Daisy’s house,” she said. “I’m at Hempstead, and I’m going",8
5482,down to Southampton this afternoon.”,8
5484,"Probably it had been tactful to leave Daisy’s house, but the act",8
5485,"annoyed me, and her next remark made me rigid.",8
5487,“You weren’t so nice to me last night.”,8
5489,“How could it have mattered then?”,8
5491,Silence for a moment. Then:,8
5493,“However—I want to see you.”,8
5495,"“I want to see you, too.”",8
5497,"“Suppose I don’t go to Southampton, and come into town this",8
5498,afternoon?”,8
5500,“No—I don’t think this afternoon.”,8
5502,“Very well.”,8
5504,“It’s impossible this afternoon. Various—”,8
5506,"We talked like that for a while, and then abruptly we weren’t talking",8
5507,"any longer. I don’t know which of us hung up with a sharp click, but I",8
5508,know I didn’t care. I couldn’t have talked to her across a tea-table,8
5509,that day if I never talked to her again in this world.,8
5511,"I called Gatsby’s house a few minutes later, but the line was busy. I",8
5512,tried four times; finally an exasperated central told me the wire was,8
5513,being kept open for long distance from Detroit. Taking out my,8
5514,"timetable, I drew a small circle around the three-fifty train. Then I",8
5515,leaned back in my chair and tried to think. It was just noon.,8
5517,------------------------------------------------------------------------,8
5519,When I passed the ash-heaps on the train that morning I had crossed,8
5520,deliberately to the other side of the car. I supposed there’d be a,8
5521,curious crowd around there all day with little boys searching for dark,8
5522,"spots in the dust, and some garrulous man telling over and over what",8
5523,"had happened, until it became less and less real even to him and he",8
5524,"could tell it no longer, and Myrtle Wilson’s tragic achievement was",8
5525,forgotten. Now I want to go back a little and tell what happened at,8
5526,the garage after we left there the night before.,8
5528,"They had difficulty in locating the sister, Catherine. She must have",8
5529,"broken her rule against drinking that night, for when she arrived she",8
5530,was stupid with liquor and unable to understand that the ambulance had,8
5531,"already gone to Flushing. When they convinced her of this, she",8
5532,"immediately fainted, as if that was the intolerable part of the",8
5533,"affair. Someone, kind or curious, took her in his car and drove her in",8
5534,the wake of her sister’s body.,8
5536,Until long after midnight a changing crowd lapped up against the front,8
5537,"of the garage, while George Wilson rocked himself back and forth on",8
5538,"the couch inside. For a while the door of the office was open, and",8
5539,everyone who came into the garage glanced irresistibly through it.,8
5540,"Finally someone said it was a shame, and closed the door. Michaelis",8
5541,"and several other men were with him; first, four or five men, later",8
5542,two or three men. Still later Michaelis had to ask the last stranger,8
5543,"to wait there fifteen minutes longer, while he went back to his own",8
5544,"place and made a pot of coffee. After that, he stayed there alone with",8
5545,Wilson until dawn.,8
5547,About three o’clock the quality of Wilson’s incoherent muttering,8
5548,changed—he grew quieter and began to talk about the yellow car. He,8
5549,announced that he had a way of finding out whom the yellow car,8
5550,"belonged to, and then he blurted out that a couple of months ago his",8
5551,wife had come from the city with her face bruised and her nose,8
5552,swollen.,8
5554,"But when he heard himself say this, he flinched and began to cry “Oh,",8
5555,my God!” again in his groaning voice. Michaelis made a clumsy attempt,8
5556,to distract him.,8
5558,"“How long have you been married, George? Come on there, try and sit",8
5559,"still a minute, and answer my question. How long have you been",8
5560,married?”,8
5562,“Twelve years.”,8
5564,"“Ever had any children? Come on, George, sit still—I asked you a",8
5565,question. Did you ever have any children?”,8
5567,"The hard brown beetles kept thudding against the dull light, and",8
5568,whenever Michaelis heard a car go tearing along the road outside it,8
5569,sounded to him like the car that hadn’t stopped a few hours before.,8
5570,"He didn’t like to go into the garage, because the work bench was",8
5571,"stained where the body had been lying, so he moved uncomfortably",8
5572,around the office—he knew every object in it before morning—and from,8
5573,time to time sat down beside Wilson trying to keep him more quiet.,8
5575,"“Have you got a church you go to sometimes, George? Maybe even if you",8
5576,haven’t been there for a long time? Maybe I could call up the church,8
5577,"and get a priest to come over and he could talk to you, see?”",8
5579,“Don’t belong to any.”,8
5581,"“You ought to have a church, George, for times like this. You must",8
5582,"have gone to church once. Didn’t you get married in a church? Listen,",8
5583,"George, listen to me. Didn’t you get married in a church?”",8
5585,“That was a long time ago.”,8
5587,The effort of answering broke the rhythm of his rocking—for a moment,8
5588,"he was silent. Then the same half-knowing, half-bewildered look came",8
5589,back into his faded eyes.,8
5591,"“Look in the drawer there,” he said, pointing at the desk.",8
5593,“Which drawer?”,8
5595,“That drawer—that one.”,8
5597,Michaelis opened the drawer nearest his hand. There was nothing in it,8
5598,"but a small, expensive dog-leash, made of leather and braided",8
5599,silver. It was apparently new.,8
5601,"“This?” he inquired, holding it up.",8
5603,Wilson stared and nodded.,8
5605,"“I found it yesterday afternoon. She tried to tell me about it, but I",8
5606,knew it was something funny.”,8
5608,“You mean your wife bought it?”,8
5610,“She had it wrapped in tissue paper on her bureau.”,8
5612,"Michaelis didn’t see anything odd in that, and he gave Wilson a dozen",8
5613,reasons why his wife might have bought the dog-leash. But conceivably,8
5614,"Wilson had heard some of these same explanations before, from Myrtle,",8
5615,"because he began saying “Oh, my God!” again in a whisper—his comforter",8
5616,left several explanations in the air.,8
5618,"“Then he killed her,” said Wilson. His mouth dropped open suddenly.",8
5620,“Who did?”,8
5622,“I have a way of finding out.”,8
5624,"“You’re morbid, George,” said his friend. “This has been a strain to",8
5625,you and you don’t know what you’re saying. You’d better try and sit,8
5626,quiet till morning.”,8
5628,“He murdered her.”,8
5630,"“It was an accident, George.”",8
5632,Wilson shook his head. His eyes narrowed and his mouth widened,8
5633,slightly with the ghost of a superior “Hm!”,8
5635,"“I know,” he said definitely. “I’m one of these trusting fellas and I",8
5636,"don’t think any harm to nobody, but when I get to know a thing I know",8
5637,it. It was the man in that car. She ran out to speak to him and he,8
5638,wouldn’t stop.”,8
5640,"Michaelis had seen this too, but it hadn’t occurred to him that there",8
5641,was any special significance in it. He believed that Mrs. Wilson had,8
5642,"been running away from her husband, rather than trying to stop any",8
5643,particular car.,8
5645,“How could she of been like that?”,8
5647,"“She’s a deep one,” said Wilson, as if that answered the question.",8
5648,“Ah-h-h—”,8
5650,"He began to rock again, and Michaelis stood twisting the leash in his",8
5651,hand.,8
5653,"“Maybe you got some friend that I could telephone for, George?”",8
5655,This was a forlorn hope—he was almost sure that Wilson had no friend:,8
5656,there was not enough of him for his wife. He was glad a little later,8
5657,"when he noticed a change in the room, a blue quickening by the window,",8
5658,and realized that dawn wasn’t far off. About five o’clock it was blue,8
5659,enough outside to snap off the light.,8
5661,"Wilson’s glazed eyes turned out to the ash-heaps, where small grey",8
5662,clouds took on fantastic shapes and scurried here and there in the,8
5663,faint dawn wind.,8
5665,"“I spoke to her,” he muttered, after a long silence. “I told her she",8
5666,might fool me but she couldn’t fool God. I took her to the,8
5667,window”—with an effort he got up and walked to the rear window and,8
5668,leaned with his face pressed against it—“and I said ‘God knows what,8
5669,"you’ve been doing, everything you’ve been doing. You may fool me, but",8
5670,you can’t fool God!’ ”,8
5672,"Standing behind him, Michaelis saw with a shock that he was looking at",8
5673,"the eyes of Doctor T. J. Eckleburg, which had just emerged, pale and",8
5674,"enormous, from the dissolving night.",8
5676,"“God sees everything,” repeated Wilson.",8
5678,"“That’s an advertisement,” Michaelis assured him. Something made him",8
5679,turn away from the window and look back into the room. But Wilson,8
5680,"stood there a long time, his face close to the window pane, nodding",8
5681,into the twilight.,8
5683,------------------------------------------------------------------------,8
5685,"By six o’clock Michaelis was worn out, and grateful for the sound of a",8
5686,car stopping outside. It was one of the watchers of the night before,8
5687,"who had promised to come back, so he cooked breakfast for three, which",8
5688,"he and the other man ate together. Wilson was quieter now, and",8
5689,Michaelis went home to sleep; when he awoke four hours later and,8
5690,"hurried back to the garage, Wilson was gone.",8
5692,His movements—he was on foot all the time—were afterward traced to,8
5693,"Port Roosevelt and then to Gad’s Hill, where he bought a sandwich that",8
5694,"he didn’t eat, and a cup of coffee. He must have been tired and",8
5695,"walking slowly, for he didn’t reach Gad’s Hill until noon. Thus far",8
5696,there was no difficulty in accounting for his time—there were boys who,8
5697,"had seen a man “acting sort of crazy,” and motorists at whom he stared",8
5698,oddly from the side of the road. Then for three hours he disappeared,8
5699,"from view. The police, on the strength of what he said to Michaelis,",8
5700,"that he “had a way of finding out,” supposed that he spent that time",8
5701,"going from garage to garage thereabout, inquiring for a yellow car. On",8
5702,"the other hand, no garage man who had seen him ever came forward, and",8
5703,"perhaps he had an easier, surer way of finding out what he wanted to",8
5704,"know. By half-past two he was in West Egg, where he asked someone the",8
5705,way to Gatsby’s house. So by that time he knew Gatsby’s name.,8
5707,------------------------------------------------------------------------,8
5709,At two o’clock Gatsby put on his bathing-suit and left word with the,8
5710,butler that if anyone phoned word was to be brought to him at the,8
5711,pool. He stopped at the garage for a pneumatic mattress that had,8
5712,"amused his guests during the summer, and the chauffeur helped him to",8
5713,pump it up. Then he gave instructions that the open car wasn’t to be,8
5714,"taken out under any circumstances—and this was strange, because the",8
5715,front right fender needed repair.,8
5717,Gatsby shouldered the mattress and started for the pool. Once he,8
5718,"stopped and shifted it a little, and the chauffeur asked him if he",8
5719,"needed help, but he shook his head and in a moment disappeared among",8
5720,the yellowing trees.,8
5722,"No telephone message arrived, but the butler went without his sleep",8
5723,and waited for it until four o’clock—until long after there was anyone,8
5724,to give it to if it came. I have an idea that Gatsby himself didn’t,8
5725,"believe it would come, and perhaps he no longer cared. If that was",8
5726,"true he must have felt that he had lost the old warm world, paid a",8
5727,high price for living too long with a single dream. He must have,8
5728,looked up at an unfamiliar sky through frightening leaves and shivered,8
5729,as he found what a grotesque thing a rose is and how raw the sunlight,8
5730,"was upon the scarcely created grass. A new world, material without",8
5731,"being real, where poor ghosts, breathing dreams like air, drifted",8
5732,"fortuitously about … like that ashen, fantastic figure gliding toward",8
5733,him through the amorphous trees.,8
5735,The chauffeur—he was one of Wolfshiem’s protégés—heard the,8
5736,shots—afterwards he could only say that he hadn’t thought anything,8
5737,much about them. I drove from the station directly to Gatsby’s house,8
5738,and my rushing anxiously up the front steps was the first thing that,8
5739,"alarmed anyone. But they knew then, I firmly believe. With scarcely a",8
5740,"word said, four of us, the chauffeur, butler, gardener, and I hurried",8
5741,down to the pool.,8
5743,"There was a faint, barely perceptible movement of the water as the",8
5744,fresh flow from one end urged its way toward the drain at the other.,8
5745,"With little ripples that were hardly the shadows of waves, the laden",8
5746,mattress moved irregularly down the pool. A small gust of wind that,8
5747,scarcely corrugated the surface was enough to disturb its accidental,8
5748,course with its accidental burden. The touch of a cluster of leaves,8
5749,"revolved it slowly, tracing, like the leg of transit, a thin red",8
5750,circle in the water.,8
5752,It was after we started with Gatsby toward the house that the gardener,8
5753,"saw Wilson’s body a little way off in the grass, and the holocaust was",8
5754,complete.,8
5759,"After two years I remember the rest of that day, and that night and",9
5760,"the next day, only as an endless drill of police and photographers and",9
5761,newspaper men in and out of Gatsby’s front door. A rope stretched,9
5762,"across the main gate and a policeman by it kept out the curious, but",9
5763,"little boys soon discovered that they could enter through my yard, and",9
5764,there were always a few of them clustered open-mouthed about the,9
5765,"pool. Someone with a positive manner, perhaps a detective, used the",9
5766,"expression “madman” as he bent over Wilson’s body that afternoon, and",9
5767,the adventitious authority of his voice set the key for the newspaper,9
5768,reports next morning.,9
5770,"Most of those reports were a nightmare—grotesque, circumstantial,",9
5771,"eager, and untrue. When Michaelis’s testimony at the inquest brought",9
5772,to light Wilson’s suspicions of his wife I thought the whole tale,9
5773,"would shortly be served up in racy pasquinade—but Catherine, who might",9
5774,"have said anything, didn’t say a word. She showed a surprising amount",9
5775,of character about it too—looked at the coroner with determined eyes,9
5776,"under that corrected brow of hers, and swore that her sister had never",9
5777,"seen Gatsby, that her sister was completely happy with her husband,",9
5778,that her sister had been into no mischief whatever. She convinced,9
5779,"herself of it, and cried into her handkerchief, as if the very",9
5780,suggestion was more than she could endure. So Wilson was reduced to a,9
5781,man “deranged by grief” in order that the case might remain in its,9
5782,simplest form. And it rested there.,9
5784,But all this part of it seemed remote and unessential. I found myself,9
5785,"on Gatsby’s side, and alone. From the moment I telephoned news of the",9
5786,"catastrophe to West Egg village, every surmise about him, and every",9
5787,"practical question, was referred to me. At first I was surprised and",9
5788,"confused; then, as he lay in his house and didn’t move or breathe or",9
5789,"speak, hour upon hour, it grew upon me that I was responsible, because",9
5790,"no one else was interested—interested, I mean, with that intense",9
5791,personal interest to which everyone has some vague right at the end.,9
5793,"I called up Daisy half an hour after we found him, called her",9
5794,instinctively and without hesitation. But she and Tom had gone away,9
5795,"early that afternoon, and taken baggage with them.",9
5797,“Left no address?”,9
5799,“No.”,9
5801,“Say when they’d be back?”,9
5803,“No.”,9
5805,“Any idea where they are? How I could reach them?”,9
5807,“I don’t know. Can’t say.”,9
5809,I wanted to get somebody for him. I wanted to go into the room where,9
5810,"he lay and reassure him: “I’ll get somebody for you, Gatsby. Don’t",9
5811,worry. Just trust me and I’ll get somebody for you—”,9
5813,Meyer Wolfshiem’s name wasn’t in the phone book. The butler gave me,9
5814,"his office address on Broadway, and I called Information, but by the",9
5815,"time I had the number it was long after five, and no one answered the",9
5816,phone.,9
5818,“Will you ring again?”,9
5820,“I’ve rung three times.”,9
5822,“It’s very important.”,9
5824,“Sorry. I’m afraid no one’s there.”,9
5826,I went back to the drawing-room and thought for an instant that they,9
5827,"were chance visitors, all these official people who suddenly filled",9
5828,"it. But, though they drew back the sheet and looked at Gatsby with",9
5829,"shocked eyes, his protest continued in my brain:",9
5831,"“Look here, old sport, you’ve got to get somebody for me. You’ve got",9
5832,to try hard. I can’t go through this alone.”,9
5834,"Someone started to ask me questions, but I broke away and going",9
5835,upstairs looked hastily through the unlocked parts of his desk—he’d,9
5836,never told me definitely that his parents were dead. But there was,9
5837,"nothing—only the picture of Dan Cody, a token of forgotten violence,",9
