chap_num,para_num,para_str,book_id
7,502,Tom turned to Daisy sharply.,Great Gatsby
7,503,“You’ve been seeing this fellow for five years?”,Great Gatsby
7,504,"“Not seeing,” said Gatsby. “No, we couldn’t meet. But both of us loved",Great Gatsby
7,505,"each other all that time, old sport, and you didn’t know. I used to",Great Gatsby
7,506,laugh sometimes”—but there was no laughter in his eyes—“to think that,Great Gatsby
7,507,you didn’t know.”,Great Gatsby
7,508,“Oh—that’s all.” Tom tapped his thick fingers together like a,Great Gatsby
7,509,clergyman and leaned back in his chair.,Great Gatsby
7,510,“You’re crazy!” he exploded. “I can’t speak about what happened five,Great Gatsby
7,511,"years ago, because I didn’t know Daisy then—and I’ll be damned if I",Great Gatsby
7,512,see how you got within a mile of her unless you brought the groceries,Great Gatsby
7,513,to the back door. But all the rest of that’s a God damned lie. Daisy,Great Gatsby
7,514,loved me when she married me and she loves me now.”,Great Gatsby
7,515,"“No,” said Gatsby, shaking his head.",Great Gatsby
7,516,"“She does, though. The trouble is that sometimes she gets foolish",Great Gatsby
7,517,ideas in her head and doesn’t know what she’s doing.” He nodded,Great Gatsby
7,518,"sagely. “And what’s more, I love Daisy too. Once in a while I go off",Great Gatsby
7,519,"on a spree and make a fool of myself, but I always come back, and in",Great Gatsby
7,520,my heart I love her all the time.”,Great Gatsby
7,521,"“You’re revolting,” said Daisy. She turned to me, and her voice,",Great Gatsby
7,522,"dropping an octave lower, filled the room with thrilling scorn: “Do",Great Gatsby
7,523,you know why we left Chicago? I’m surprised that they didn’t treat you,Great Gatsby
7,524,to the story of that little spree.”,Great Gatsby
7,525,Gatsby walked over and stood beside her.,Great Gatsby
7,526,"“Daisy, that’s all over now,” he said earnestly. “It doesn’t matter",Great Gatsby
7,527,any more. Just tell him the truth—that you never loved him—and it’s,Great Gatsby
7,528,all wiped out forever.”,Great Gatsby
7,529,She looked at him blindly. “Why—how could I love him—possibly?”,Great Gatsby
7,530,“You never loved him.”,Great Gatsby
7,531,"She hesitated. Her eyes fell on Jordan and me with a sort of appeal,",Great Gatsby
7,532,as though she realized at last what she was doing—and as though she,Great Gatsby
7,533,"had never, all along, intended doing anything at all. But it was done",Great Gatsby
7,534,now. It was too late.,Great Gatsby
7,535,"“I never loved him,” she said, with perceptible reluctance.",Great Gatsby
7,536,“Not at Kapiolani?” demanded Tom suddenly.,Great Gatsby
7,537,“No.”,Great Gatsby
7,538,"From the ballroom beneath, muffled and suffocating chords were",Great Gatsby
7,539,drifting up on hot waves of air.,Great Gatsby
7,540,“Not that day I carried you down from the Punch Bowl to keep your,Great Gatsby
7,541,shoes dry?” There was a husky tenderness in his tone … “Daisy?”,Great Gatsby
7,542,"“Please don’t.” Her voice was cold, but the rancour was gone from it.",Great Gatsby
7,543,"She looked at Gatsby. “There, Jay,” she said—but her hand as she tried",Great Gatsby
7,544,to light a cigarette was trembling. Suddenly she threw the cigarette,Great Gatsby
7,545,and the burning match on the carpet.,Great Gatsby
7,546,"“Oh, you want too much!” she cried to Gatsby. “I love you now—isn’t",Great Gatsby
7,547,that enough? I can’t help what’s past.” She began to sob,Great Gatsby
7,548,helplessly. “I did love him once—but I loved you too.”,Great Gatsby
7,549,Gatsby’s eyes opened and closed.,Great Gatsby
7,550,“You loved me too?” he repeated.,Great Gatsby
7,551,"“Even that’s a lie,” said Tom savagely. “She didn’t know you were",Great Gatsby
7,552,"alive. Why—there’s things between Daisy and me that you’ll never know,",Great Gatsby
7,553,things that neither of us can ever forget.”,Great Gatsby
7,554,The words seemed to bite physically into Gatsby.,Great Gatsby
7,555,"“I want to speak to Daisy alone,” he insisted. “She’s all excited",Great Gatsby
7,556,now—”,Great Gatsby
7,557,"“Even alone I can’t say I never loved Tom,” she admitted in a pitiful",Great Gatsby
7,558,voice. “It wouldn’t be true.”,Great Gatsby
7,559,"“Of course it wouldn’t,” agreed Tom.",Great Gatsby
7,560,She turned to her husband.,Great Gatsby
7,561,"“As if it mattered to you,” she said.",Great Gatsby
7,562,“Of course it matters. I’m going to take better care of you from now,Great Gatsby
7,563,on.”,Great Gatsby
7,564,"“You don’t understand,” said Gatsby, with a touch of panic. “You’re",Great Gatsby
7,565,not going to take care of her any more.”,Great Gatsby
7,566,“I’m not?” Tom opened his eyes wide and laughed. He could afford to,Great Gatsby
7,567,control himself now. “Why’s that?”,Great Gatsby
7,568,“Daisy’s leaving you.”,Great Gatsby
7,569,“Nonsense.”,Great Gatsby
7,570,"“I am, though,” she said with a visible effort.",Great Gatsby
7,571,“She’s not leaving me!” Tom’s words suddenly leaned down over Gatsby.,Great Gatsby
7,572,“Certainly not for a common swindler who’d have to steal the ring he,Great Gatsby
7,573,put on her finger.”,Great Gatsby
7,574,"“I won’t stand this!” cried Daisy. “Oh, please let’s get out.”",Great Gatsby
7,575,"“Who are you, anyhow?” broke out Tom. “You’re one of that bunch that",Great Gatsby
7,576,hangs around with Meyer Wolfshiem—that much I happen to know. I’ve,Great Gatsby
7,577,made a little investigation into your affairs—and I’ll carry it,Great Gatsby
7,578,further tomorrow.”,Great Gatsby
7,579,"“You can suit yourself about that, old sport,” said Gatsby steadily.",Great Gatsby
7,580,“I found out what your ‘drugstores’ were.” He turned to us and spoke,Great Gatsby
7,581,rapidly. “He and this Wolfshiem bought up a lot of side-street,Great Gatsby
7,582,drugstores here and in Chicago and sold grain alcohol over the,Great Gatsby
7,583,counter. That’s one of his little stunts. I picked him for a,Great Gatsby
7,584,"bootlegger the first time I saw him, and I wasn’t far wrong.”",Great Gatsby
7,585,“What about it?” said Gatsby politely. “I guess your friend Walter,Great Gatsby
7,586,Chase wasn’t too proud to come in on it.”,Great Gatsby
7,587,"“And you left him in the lurch, didn’t you? You let him go to jail for",Great Gatsby
7,588,a month over in New Jersey. God! You ought to hear Walter on the,Great Gatsby
7,589,subject of you.”,Great Gatsby
7,590,"“He came to us dead broke. He was very glad to pick up some money, old",Great Gatsby
7,591,sport.”,Great Gatsby
7,592,“Don’t you call me ‘old sport’!” cried Tom. Gatsby said,Great Gatsby
7,593,"nothing. “Walter could have you up on the betting laws too, but",Great Gatsby
7,594,Wolfshiem scared him into shutting his mouth.”,Great Gatsby
7,595,That unfamiliar yet recognizable look was back again in Gatsby’s face.,Great Gatsby
7,596,"“That drugstore business was just small change,” continued Tom slowly,",Great Gatsby
7,597,“but you’ve got something on now that Walter’s afraid to tell me,Great Gatsby
7,598,about.”,Great Gatsby
7,599,"I glanced at Daisy, who was staring terrified between Gatsby and her",Great Gatsby
7,600,"husband, and at Jordan, who had begun to balance an invisible but",Great Gatsby
7,601,absorbing object on the tip of her chin. Then I turned back to,Great Gatsby
7,602,Gatsby—and was startled at his expression. He looked—and this is said,Great Gatsby
7,603,in all contempt for the babbled slander of his garden—as if he had,Great Gatsby
7,604,“killed a man.” For a moment the set of his face could be described in,Great Gatsby
7,605,just that fantastic way.,Great Gatsby
7,606,"It passed, and he began to talk excitedly to Daisy, denying",Great Gatsby
7,607,"everything, defending his name against accusations that had not been",Great Gatsby
7,608,made. But with every word she was drawing further and further into,Great Gatsby
7,609,"herself, so he gave that up, and only the dead dream fought on as the",Great Gatsby
7,610,"afternoon slipped away, trying to touch what was no longer tangible,",Great Gatsby
7,611,"struggling unhappily, undespairingly, toward that lost voice across",Great Gatsby
7,612,the room.,Great Gatsby
7,613,The voice begged again to go.,Great Gatsby
7,614,"“Please, Tom! I can’t stand this any more.”",Great Gatsby
7,615,"Her frightened eyes told that whatever intentions, whatever courage",Great Gatsby
7,616,"she had had, were definitely gone.",Great Gatsby
7,617,"“You two start on home, Daisy,” said Tom. “In Mr. Gatsby’s car.”",Great Gatsby
7,618,"She looked at Tom, alarmed now, but he insisted with magnanimous",Great Gatsby
7,619,scorn.,Great Gatsby
7,620,“Go on. He won’t annoy you. I think he realizes that his presumptuous,Great Gatsby
7,621,little flirtation is over.”,Great Gatsby
7,622,"They were gone, without a word, snapped out, made accidental,",Great Gatsby
7,623,"isolated, like ghosts, even from our pity.",Great Gatsby
7,624,After a moment Tom got up and began wrapping the unopened bottle of,Great Gatsby
7,625,whisky in the towel.,Great Gatsby
7,626,“Want any of this stuff? Jordan? … Nick?”,Great Gatsby
7,627,I didn’t answer.,Great Gatsby
7,628,“Nick?” He asked again.,Great Gatsby
7,629,“What?”,Great Gatsby
7,630,“Want any?”,Great Gatsby
7,631,“No … I just remembered that today’s my birthday.”,Great Gatsby
7,632,"I was thirty. Before me stretched the portentous, menacing road of a",Great Gatsby
7,633,new decade.,Great Gatsby
7,634,It was seven o’clock when we got into the coupé with him and started,Great Gatsby
7,635,"for Long Island. Tom talked incessantly, exulting and laughing, but",Great Gatsby
7,636,his voice was as remote from Jordan and me as the foreign clamour on,Great Gatsby
7,637,the sidewalk or the tumult of the elevated overhead. Human sympathy,Great Gatsby
7,638,"has its limits, and we were content to let all their tragic arguments",Great Gatsby
7,639,fade with the city lights behind. Thirty—the promise of a decade of,Great Gatsby
7,640,"loneliness, a thinning list of single men to know, a thinning",Great Gatsby
7,641,"briefcase of enthusiasm, thinning hair. But there was Jordan beside",Great Gatsby
7,642,"me, who, unlike Daisy, was too wise ever to carry well-forgotten",Great Gatsby
7,643,dreams from age to age. As we passed over the dark bridge her wan face,Great Gatsby
7,644,fell lazily against my coat’s shoulder and the formidable stroke of,Great Gatsby
7,645,thirty died away with the reassuring pressure of her hand.,Great Gatsby
7,646,So we drove on toward death through the cooling twilight.,Great Gatsby
7,647,------------------------------------------------------------------------,Great Gatsby
7,648,"The young Greek, Michaelis, who ran the coffee joint beside the",Great Gatsby
7,649,ash-heaps was the principal witness at the inquest. He had slept,Great Gatsby
7,650,"through the heat until after five, when he strolled over to the",Great Gatsby
7,651,"garage, and found George Wilson sick in his office—really sick, pale",Great Gatsby
7,652,as his own pale hair and shaking all over. Michaelis advised him to go,Great Gatsby
7,653,"to bed, but Wilson refused, saying that he’d miss a lot of business if",Great Gatsby
7,654,he did. While his neighbour was trying to persuade him a violent,Great Gatsby
7,655,racket broke out overhead.,Great Gatsby
7,656,"“I’ve got my wife locked in up there,” explained Wilson calmly.",Great Gatsby
7,657,"“She’s going to stay there till the day after tomorrow, and then we’re",Great Gatsby
7,658,going to move away.”,Great Gatsby
7,659,"Michaelis was astonished; they had been neighbours for four years, and",Great Gatsby
7,660,Wilson had never seemed faintly capable of such a statement.,Great Gatsby
7,661,"Generally he was one of these worn-out men: when he wasn’t working, he",Great Gatsby
7,662,sat on a chair in the doorway and stared at the people and the cars,Great Gatsby
7,663,that passed along the road. When anyone spoke to him he invariably,Great Gatsby
7,664,"laughed in an agreeable, colourless way. He was his wife’s man and not",Great Gatsby
7,665,his own.,Great Gatsby
7,666,"So naturally Michaelis tried to find out what had happened, but Wilson",Great Gatsby
7,667,"wouldn’t say a word—instead he began to throw curious, suspicious",Great Gatsby
7,668,glances at his visitor and ask him what he’d been doing at certain,Great Gatsby
7,669,"times on certain days. Just as the latter was getting uneasy, some",Great Gatsby
7,670,"workmen came past the door bound for his restaurant, and Michaelis",Great Gatsby
7,671,"took the opportunity to get away, intending to come back later. But he",Great Gatsby
7,672,"didn’t. He supposed he forgot to, that’s all. When he came outside",Great Gatsby
7,673,"again, a little after seven, he was reminded of the conversation",Great Gatsby
7,674,"because he heard Mrs. Wilson’s voice, loud and scolding, downstairs in",Great Gatsby
7,675,the garage.,Great Gatsby
7,676,"“Beat me!” he heard her cry. “Throw me down and beat me, you dirty",Great Gatsby
7,677,little coward!”,Great Gatsby
7,678,"A moment later she rushed out into the dusk, waving her hands and",Great Gatsby
7,679,shouting—before he could move from his door the business was over.,Great Gatsby
7,680,"The “death car” as the newspapers called it, didn’t stop; it came out",Great Gatsby
7,681,"of the gathering darkness, wavered tragically for a moment, and then",Great Gatsby
7,682,disappeared around the next bend. Mavro Michaelis wasn’t even sure of,Great Gatsby
7,683,its colour—he told the first policeman that it was light green. The,Great Gatsby
7,684,"other car, the one going toward New York, came to rest a hundred yards",Great Gatsby
7,685,"beyond, and its driver hurried back to where Myrtle Wilson, her life",Great Gatsby
7,686,"violently extinguished, knelt in the road and mingled her thick dark",Great Gatsby
7,687,blood with the dust.,Great Gatsby
7,688,"Michaelis and this man reached her first, but when they had torn open",Great Gatsby
7,689,"her shirtwaist, still damp with perspiration, they saw that her left",Great Gatsby
7,690,"breast was swinging loose like a flap, and there was no need to listen",Great Gatsby
7,691,for the heart beneath. The mouth was wide open and ripped a little at,Great Gatsby
7,692,"the corners, as though she had choked a little in giving up the",Great Gatsby
7,693,tremendous vitality she had stored so long.,Great Gatsby
7,694,------------------------------------------------------------------------,Great Gatsby
7,695,We saw the three or four automobiles and the crowd when we were still,Great Gatsby
7,696,some distance away.,Great Gatsby
7,697,“Wreck!” said Tom. “That’s good. Wilson’ll have a little business at,Great Gatsby
7,698,last.”,Great Gatsby
7,699,"He slowed down, but still without any intention of stopping, until, as",Great Gatsby
7,700,"we came nearer, the hushed, intent faces of the people at the garage",Great Gatsby
7,701,door made him automatically put on the brakes.,Great Gatsby
7,702,"“We’ll take a look,” he said doubtfully, “just a look.”",Great Gatsby
7,703,"I became aware now of a hollow, wailing sound which issued incessantly",Great Gatsby
7,704,"from the garage, a sound which as we got out of the coupé and walked",Great Gatsby
7,705,"toward the door resolved itself into the words “Oh, my God!” uttered",Great Gatsby
7,706,over and over in a gasping moan.,Great Gatsby
7,707,"“There’s some bad trouble here,” said Tom excitedly.",Great Gatsby
7,708,He reached up on tiptoes and peered over a circle of heads into the,Great Gatsby
7,709,"garage, which was lit only by a yellow light in a swinging metal",Great Gatsby
7,710,"basket overhead. Then he made a harsh sound in his throat, and with a",Great Gatsby
7,711,violent thrusting movement of his powerful arms pushed his way,Great Gatsby
7,712,through.,Great Gatsby
7,713,The circle closed up again with a running murmur of expostulation; it,Great Gatsby
7,714,was a minute before I could see anything at all. Then new arrivals,Great Gatsby
7,715,"deranged the line, and Jordan and I were pushed suddenly inside.",Great Gatsby
7,716,"Myrtle Wilson’s body, wrapped in a blanket, and then in another",Great Gatsby
7,717,"blanket, as though she suffered from a chill in the hot night, lay on",Great Gatsby
7,718,"a worktable by the wall, and Tom, with his back to us, was bending",Great Gatsby
7,719,"over it, motionless. Next to him stood a motorcycle policeman taking",Great Gatsby
7,720,down names with much sweat and correction in a little book. At first I,Great Gatsby
7,721,"couldn’t find the source of the high, groaning words that echoed",Great Gatsby
7,722,clamorously through the bare garage—then I saw Wilson standing on the,Great Gatsby
7,723,"raised threshold of his office, swaying back and forth and holding to",Great Gatsby
7,724,the doorposts with both hands. Some man was talking to him in a low,Great Gatsby
7,725,"voice and attempting, from time to time, to lay a hand on his",Great Gatsby
7,726,"shoulder, but Wilson neither heard nor saw. His eyes would drop slowly",Great Gatsby
7,727,"from the swinging light to the laden table by the wall, and then jerk",Great Gatsby
7,728,"back to the light again, and he gave out incessantly his high,",Great Gatsby
7,729,horrible call:,Great Gatsby
7,730,"“Oh, my Ga-od! Oh, my Ga-od! Oh, Ga-od! Oh, my Ga-od!”",Great Gatsby
7,731,"Presently Tom lifted his head with a jerk and, after staring around",Great Gatsby
7,732,"the garage with glazed eyes, addressed a mumbled incoherent remark to",Great Gatsby
7,733,the policeman.,Great Gatsby
7,734,"“M-a-v—” the policeman was saying, “—o—”",Great Gatsby
7,735,"“No, r—” corrected the man, “M-a-v-r-o—”",Great Gatsby
7,736,“Listen to me!” muttered Tom fiercely.,Great Gatsby
7,737,"“r—” said the policeman, “o—”",Great Gatsby
7,738,“g—”,Great Gatsby
7,739,“g—” He looked up as Tom’s broad hand fell sharply on his shoulder.,Great Gatsby
7,740,"“What you want, fella?”",Great Gatsby
7,741,“What happened?—that’s what I want to know.”,Great Gatsby
7,742,“Auto hit her. Ins’antly killed.”,Great Gatsby
7,743,"“Instantly killed,” repeated Tom, staring.",Great Gatsby
7,744,“She ran out ina road. Son-of-a-bitch didn’t even stopus car.”,Great Gatsby
7,745,"“There was two cars,” said Michaelis, “one comin’, one goin’, see?”",Great Gatsby
7,746,“Going where?” asked the policeman keenly.,Great Gatsby
7,747,"“One goin’ each way. Well, she”—his hand rose toward the blankets but",Great Gatsby
7,748,stopped halfway and fell to his side—“she ran out there an’ the one,Great Gatsby
7,749,"comin’ from N’York knock right into her, goin’ thirty or forty miles",Great Gatsby
7,750,an hour.”,Great Gatsby
7,751,“What’s the name of this place here?” demanded the officer.,Great Gatsby
7,752,“Hasn’t got any name.”,Great Gatsby
7,753,A pale well-dressed negro stepped near.,Great Gatsby
7,754,"“It was a yellow car,” he said, “big yellow car. New.”",Great Gatsby
7,755,“See the accident?” asked the policeman.,Great Gatsby
7,756,"“No, but the car passed me down the road, going faster’n forty. Going",Great Gatsby
7,757,"fifty, sixty.”",Great Gatsby
7,758,“Come here and let’s have your name. Look out now. I want to get his,Great Gatsby
7,759,name.”,Great Gatsby
7,760,"Some words of this conversation must have reached Wilson, swaying in",Great Gatsby
7,761,"the office door, for suddenly a new theme found voice among his",Great Gatsby
7,762,grasping cries:,Great Gatsby
7,763,“You don’t have to tell me what kind of car it was! I know what kind,Great Gatsby
7,764,of car it was!”,Great Gatsby
7,765,"Watching Tom, I saw the wad of muscle back of his shoulder tighten",Great Gatsby
7,766,"under his coat. He walked quickly over to Wilson and, standing in",Great Gatsby
7,767,"front of him, seized him firmly by the upper arms.",Great Gatsby
7,768,"“You’ve got to pull yourself together,” he said with soothing",Great Gatsby
7,769,gruffness.,Great Gatsby
7,770,Wilson’s eyes fell upon Tom; he started up on his tiptoes and then,Great Gatsby
7,771,would have collapsed to his knees had not Tom held him upright.,Great Gatsby
7,772,"“Listen,” said Tom, shaking him a little. “I just got here a minute",Great Gatsby
7,773,"ago, from New York. I was bringing you that coupé we’ve been talking",Great Gatsby
7,774,about. That yellow car I was driving this afternoon wasn’t mine—do you,Great Gatsby
7,775,hear? I haven’t seen it all afternoon.”,Great Gatsby
7,776,"Only the negro and I were near enough to hear what he said, but the",Great Gatsby
7,777,policeman caught something in the tone and looked over with truculent,Great Gatsby
7,778,eyes.,Great Gatsby
7,779,“What’s all that?” he demanded.,Great Gatsby
7,780,“I’m a friend of his.” Tom turned his head but kept his hands firm on,Great Gatsby
7,781,Wilson’s body. “He says he knows the car that did it … It was a yellow,Great Gatsby
7,782,car.”,Great Gatsby
7,783,Some dim impulse moved the policeman to look suspiciously at Tom.,Great Gatsby
7,784,“And what colour’s your car?”,Great Gatsby
7,785,"“It’s a blue car, a coupé.”",Great Gatsby
7,786,"“We’ve come straight from New York,” I said.",Great Gatsby
7,787,"Someone who had been driving a little behind us confirmed this, and",Great Gatsby
7,788,the policeman turned away.,Great Gatsby
7,789,"“Now, if you’ll let me have that name again correct—”",Great Gatsby
7,790,"Picking up Wilson like a doll, Tom carried him into the office, set",Great Gatsby
7,791,"him down in a chair, and came back.",Great Gatsby
7,792,"“If somebody’ll come here and sit with him,” he snapped",Great Gatsby
7,793,authoritatively. He watched while the two men standing closest glanced,Great Gatsby
7,794,at each other and went unwillingly into the room. Then Tom shut the,Great Gatsby
7,795,"door on them and came down the single step, his eyes avoiding the",Great Gatsby
7,796,table. As he passed close to me he whispered: “Let’s get out.”,Great Gatsby
7,797,"Self-consciously, with his authoritative arms breaking the way, we",Great Gatsby
7,798,"pushed through the still gathering crowd, passing a hurried doctor,",Great Gatsby
7,799,"case in hand, who had been sent for in wild hope half an hour ago.",Great Gatsby
7,800,Tom drove slowly until we were beyond the bend—then his foot came down,Great Gatsby
7,801,"hard, and the coupé raced along through the night. In a little while I",Great Gatsby
7,802,"heard a low husky sob, and saw that the tears were overflowing down",Great Gatsby
7,803,his face.,Great Gatsby
7,804,“The God damned coward!” he whimpered. “He didn’t even stop his car.”,Great Gatsby
7,805,------------------------------------------------------------------------,Great Gatsby
7,806,The Buchanans’ house floated suddenly toward us through the dark,Great Gatsby
7,807,rustling trees. Tom stopped beside the porch and looked up at the,Great Gatsby
7,808,"second floor, where two windows bloomed with light among the vines.",Great Gatsby
7,809,"“Daisy’s home,” he said. As we got out of the car he glanced at me and",Great Gatsby
7,810,frowned slightly.,Great Gatsby
7,811,"“I ought to have dropped you in West Egg, Nick. There’s nothing we can",Great Gatsby
7,812,do tonight.”,Great Gatsby
7,813,"A change had come over him, and he spoke gravely, and with decision.",Great Gatsby
7,814,As we walked across the moonlight gravel to the porch he disposed of,Great Gatsby
7,815,the situation in a few brisk phrases.,Great Gatsby
7,816,"“I’ll telephone for a taxi to take you home, and while you’re waiting",Great Gatsby
7,817,you and Jordan better go in the kitchen and have them get you some,Great Gatsby
7,818,supper—if you want any.” He opened the door. “Come in.”,Great Gatsby
7,819,"“No, thanks. But I’d be glad if you’d order me the taxi. I’ll wait",Great Gatsby
7,820,outside.”,Great Gatsby
7,821,Jordan put her hand on my arm.,Great Gatsby
7,822,"“Won’t you come in, Nick?”",Great Gatsby
7,823,"“No, thanks.”",Great Gatsby
7,824,I was feeling a little sick and I wanted to be alone. But Jordan,Great Gatsby
7,825,lingered for a moment more.,Great Gatsby
7,826,"“It’s only half-past nine,” she said.",Great Gatsby
7,827,"I’d be damned if I’d go in; I’d had enough of all of them for one day,",Great Gatsby
7,828,and suddenly that included Jordan too. She must have seen something of,Great Gatsby
7,829,"this in my expression, for she turned abruptly away and ran up the",Great Gatsby
7,830,porch steps into the house. I sat down for a few minutes with my head,Great Gatsby
7,831,"in my hands, until I heard the phone taken up inside and the butler’s",Great Gatsby
7,832,voice calling a taxi. Then I walked slowly down the drive away from,Great Gatsby
7,833,"the house, intending to wait by the gate.",Great Gatsby
7,834,I hadn’t gone twenty yards when I heard my name and Gatsby stepped,Great Gatsby
7,835,from between two bushes into the path. I must have felt pretty weird,Great Gatsby
7,836,"by that time, because I could think of nothing except the luminosity",Great Gatsby
7,837,of his pink suit under the moon.,Great Gatsby
7,838,“What are you doing?” I inquired.,Great Gatsby
7,839,"“Just standing here, old sport.”",Great Gatsby
7,840,"Somehow, that seemed a despicable occupation. For all I knew he was",Great Gatsby
7,841,going to rob the house in a moment; I wouldn’t have been surprised to,Great Gatsby
7,842,"see sinister faces, the faces of “Wolfshiem’s people,” behind him in",Great Gatsby
7,843,the dark shrubbery.,Great Gatsby
7,844,“Did you see any trouble on the road?” he asked after a minute.,Great Gatsby
7,845,“Yes.”,Great Gatsby
7,846,He hesitated.,Great Gatsby
7,847,“Was she killed?”,Great Gatsby
7,848,“Yes.”,Great Gatsby
7,849,“I thought so; I told Daisy I thought so. It’s better that the shock,Great Gatsby
7,850,should all come at once. She stood it pretty well.”,Great Gatsby
7,851,He spoke as if Daisy’s reaction was the only thing that mattered.,Great Gatsby
7,852,"“I got to West Egg by a side road,” he went on, “and left the car in",Great Gatsby
7,853,"my garage. I don’t think anybody saw us, but of course I can’t be",Great Gatsby
7,854,sure.”,Great Gatsby
7,855,I disliked him so much by this time that I didn’t find it necessary to,Great Gatsby
7,856,tell him he was wrong.,Great Gatsby
7,857,“Who was the woman?” he inquired.,Great Gatsby
7,858,“Her name was Wilson. Her husband owns the garage. How the devil did,Great Gatsby
7,859,it happen?”,Great Gatsby
7,860,"“Well, I tried to swing the wheel—” He broke off, and suddenly I",Great Gatsby
7,861,guessed at the truth.,Great Gatsby
7,862,“Was Daisy driving?”,Great Gatsby
7,863,"“Yes,” he said after a moment, “but of course I’ll say I was. You see,",Great Gatsby
7,864,when we left New York she was very nervous and she thought it would,Great Gatsby
7,865,steady her to drive—and this woman rushed out at us just as we were,Great Gatsby
7,866,"passing a car coming the other way. It all happened in a minute, but",Great Gatsby
7,867,"it seemed to me that she wanted to speak to us, thought we were",Great Gatsby
7,868,"somebody she knew. Well, first Daisy turned away from the woman toward",Great Gatsby
7,869,"the other car, and then she lost her nerve and turned back. The second",Great Gatsby
7,870,my hand reached the wheel I felt the shock—it must have killed her,Great Gatsby
7,871,instantly.”,Great Gatsby
7,872,“It ripped her open—”,Great Gatsby
7,873,"“Don’t tell me, old sport.” He winced. “Anyhow—Daisy stepped on it. I",Great Gatsby
7,874,"tried to make her stop, but she couldn’t, so I pulled on the emergency",Great Gatsby
7,875,brake. Then she fell over into my lap and I drove on.,Great Gatsby
7,876,"“She’ll be all right tomorrow,” he said presently. “I’m just going to",Great Gatsby
7,877,wait here and see if he tries to bother her about that unpleasantness,Great Gatsby
7,878,"this afternoon. She’s locked herself into her room, and if he tries",Great Gatsby
7,879,any brutality she’s going to turn the light out and on again.”,Great Gatsby
7,880,"“He won’t touch her,” I said. “He’s not thinking about her.”",Great Gatsby
7,881,"“I don’t trust him, old sport.”",Great Gatsby
7,882,“How long are you going to wait?”,Great Gatsby
7,883,"“All night, if necessary. Anyhow, till they all go to bed.”",Great Gatsby
7,884,A new point of view occurred to me. Suppose Tom found out that Daisy,Great Gatsby
7,885,had been driving. He might think he saw a connection in it—he might,Great Gatsby
7,886,think anything. I looked at the house; there were two or three bright,Great Gatsby
7,887,windows downstairs and the pink glow from Daisy’s room on the ground,Great Gatsby
7,888,floor.,Great Gatsby
7,889,"“You wait here,” I said. “I’ll see if there’s any sign of a",Great Gatsby
7,890,commotion.”,Great Gatsby
7,891,"I walked back along the border of the lawn, traversed the gravel",Great Gatsby
7,892,"softly, and tiptoed up the veranda steps. The drawing-room curtains",Great Gatsby
7,893,"were open, and I saw that the room was empty. Crossing the porch where",Great Gatsby
7,894,"we had dined that June night three months before, I came to a small",Great Gatsby
7,895,rectangle of light which I guessed was the pantry window. The blind,Great Gatsby
7,896,"was drawn, but I found a rift at the sill.",Great Gatsby
7,897,"Daisy and Tom were sitting opposite each other at the kitchen table,",Great Gatsby
7,898,"with a plate of cold fried chicken between them, and two bottles of",Great Gatsby
7,899,"ale. He was talking intently across the table at her, and in his",Great Gatsby
7,900,earnestness his hand had fallen upon and covered her own. Once in a,Great Gatsby
7,901,while she looked up at him and nodded in agreement.,Great Gatsby
7,902,"They weren’t happy, and neither of them had touched the chicken or the",Great Gatsby
7,903,ale—and yet they weren’t unhappy either. There was an unmistakable air,Great Gatsby
7,904,"of natural intimacy about the picture, and anybody would have said",Great Gatsby
7,905,that they were conspiring together.,Great Gatsby
7,906,As I tiptoed from the porch I heard my taxi feeling its way along the,Great Gatsby
7,907,dark road toward the house. Gatsby was waiting where I had left him in,Great Gatsby
7,908,the drive.,Great Gatsby
7,909,“Is it all quiet up there?” he asked anxiously.,Great Gatsby
7,910,"“Yes, it’s all quiet.” I hesitated. “You’d better come home and get",Great Gatsby
7,911,some sleep.”,Great Gatsby
7,912,He shook his head.,Great Gatsby
7,913,"“I want to wait here till Daisy goes to bed. Good night, old sport.”",Great Gatsby
7,914,He put his hands in his coat pockets and turned back eagerly to his,Great Gatsby
7,915,"scrutiny of the house, as though my presence marred the sacredness of",Great Gatsby
7,916,the vigil. So I walked away and left him standing there in the,Great Gatsby
7,917,moonlight—watching over nothing.,Great Gatsby
8,0,I couldn’t sleep all night; a foghorn was groaning incessantly on the,Great Gatsby
8,1,"Sound, and I tossed half-sick between grotesque reality and savage,",Great Gatsby
8,2,"frightening dreams. Toward dawn I heard a taxi go up Gatsby’s drive,",Great Gatsby
8,3,and immediately I jumped out of bed and began to dress—I felt that I,Great Gatsby
8,4,"had something to tell him, something to warn him about, and morning",Great Gatsby
8,5,would be too late.,Great Gatsby
8,6,"Crossing his lawn, I saw that his front door was still open and he was",Great Gatsby
8,7,"leaning against a table in the hall, heavy with dejection or sleep.",Great Gatsby
8,8,"“Nothing happened,” he said wanly. “I waited, and about four o’clock",Great Gatsby
8,9,she came to the window and stood there for a minute and then turned,Great Gatsby
8,10,out the light.”,Great Gatsby
8,11,His house had never seemed so enormous to me as it did that night when,Great Gatsby
8,12,we hunted through the great rooms for cigarettes. We pushed aside,Great Gatsby
8,13,"curtains that were like pavilions, and felt over innumerable feet of",Great Gatsby
